18:56:41.061 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.TextCoreTextEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.TextCoreTextEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UI, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIBuilderModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIBuilderModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIElementsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIElementsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIElementsSamplesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UIElementsSamplesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UnityConnectModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEditor.UnityConnectModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AccessibilityModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AccessibilityModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AndroidJNIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AndroidJNIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AnimationModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AnimationModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ARModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ARModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AssetBundleModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AssetBundleModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AudioModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.AudioModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClothModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClothModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClusterInputModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClusterInputModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClusterRendererModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ClusterRendererModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ContentLoadModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ContentLoadModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.CoreModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.CoreModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.CrashReportingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.CrashReportingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.DirectorModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.DirectorModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.DSPGraphModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.DSPGraphModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GameCenterModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GameCenterModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GridModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.GridModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.HotReloadModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.HotReloadModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ImageConversionModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ImageConversionModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.IMGUIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.IMGUIModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.InputLegacyModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.InputLegacyModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.InputModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.InputModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.JSONSerializeModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.JSONSerializeModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.LocalizationModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.LocalizationModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ParticleSystemModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ParticleSystemModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PerformanceReportingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PerformanceReportingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.Physics2DModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.Physics2DModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ProfilerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ProfilerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PropertiesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.PropertiesModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.RuntimeInitializeOnLoadManagerInitializerModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ScreenCaptureModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.ScreenCaptureModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SharedInternalsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteMaskModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteMaskModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteShapeModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SpriteShapeModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.StreamingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.StreamingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubstanceModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubstanceModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubsystemsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.SubsystemsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainPhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TerrainPhysicsModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreFontEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreFontEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreTextEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextCoreTextEngineModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
18:56:52.797 |V| AssemblyPsiModuleFactory      | :1                 | AssemblyChange added UnityEngine.TextRenderingModule, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
